@relation elecDS
@attribute date numeric
@attribute day {'1','2','3','4','5','6','7'}
@attribute period numeric
@attribute nswprice numeric
@attribute nswdemand numeric
@attribute class {'DOWN','UP'}
@data
0.90288,'1',0.659574,0.051159,0.264505,'UP'
0.90288,'1',0.680851,0.054281,0.264356,'UP'
0.90288,'1',0.702128,0.060076,0.27953,'UP'
0.90288,'1',0.723404,0.056413,0.291431,'UP'
0.90288,'1',0.744681,0.062508,0.358971,'UP'
0.90288,'1',0.765957,0.087366,0.448825,'UP'
0.90288,'1',0.787234,0.087366,0.466825,'UP'
0.90288,'1',0.808511,0.086826,0.447783,'UP'
0.90288,'1',0.829787,0.081872,0.421898,'UP'
0.90288,'1',0.851064,0.063919,0.400625,'UP'
0.90288,'1',0.87234,0.057764,0.38679,'UP'
0.90288,'1',0.893617,0.046115,0.360012,'DOWN'
0.90288,'1',0.914894,0.044764,0.335168,'DOWN'
0.90288,'1',0.93617,0.053291,0.350937,'UP'
0.90288,'1',0.957447,0.044464,0.352722,'DOWN'
0.90288,'1',0.978723,0.072505,0.355251,'UP'
0.90288,'1',1,0.050709,0.336061,'UP'
0.902925,'2',0,0.047106,0.317763,'DOWN'
0.902925,'2',0.021277,0.043743,0.290836,'DOWN'
0.902925,'2',0.042553,0.049628,0.2651,'UP'
0.902925,'2',0.06383,0.048397,0.234157,'DOWN'
0.902925,'2',0.085106,0.043953,0.203957,'DOWN'
0.902925,'2',0.106383,0.043533,0.173163,'DOWN'
0.902925,'2',0.12766,0.038009,0.15055,'DOWN'
0.902925,'2',0.148936,0.031884,0.13612,'DOWN'
0.902925,'2',0.170213,0.030893,0.133442,'DOWN'
0.902925,'2',0.191489,0.032154,0.142815,'DOWN'
0.902925,'2',0.212766,0.040441,0.181494,'DOWN'
0.902925,'2',0.234043,0.045094,0.238322,'DOWN'
0.902925,'2',0.255319,0.067401,0.350937,'UP'
0.902925,'2',0.276596,0.076798,0.445254,'UP'
0.902925,'2',0.297872,0.034496,0.446891,'DOWN'
0.902925,'2',0.319149,0.074306,0.500446,'UP'
0.902925,'2',0.340426,0.087426,0.518447,'UP'
0.902925,'2',0.361702,0.084694,0.50238,'UP'
0.902925,'2',0.382979,0.088868,0.548795,'UP'
0.902925,'2',0.404255,0.130779,0.558911,'UP'
0.902925,'2',0.425532,0.083614,0.540018,'UP'
0.902925,'2',0.446809,0.086436,0.519786,'UP'
0.902925,'2',0.468085,0.111205,0.507438,'UP'
0.902925,'2',0.489362,0.104209,0.501041,'UP'
0.902925,'2',0.510638,0.095653,0.494793,'UP'
0.902925,'2',0.531915,0.094182,0.489884,'UP'
0.902925,'2',0.553191,0.096673,0.487057,'UP'
0.902925,'2',0.574468,0.09208,0.483041,'UP'
0.902925,'2',0.595745,0.088087,0.483785,'UP'
0.902925,'2',0.617021,0.090068,0.480065,'UP'
0.902925,'2',0.638298,0.085775,0.47471,'UP'
0.902925,'2',0.659574,0.086135,0.484528,'UP'
0.902925,'2',0.680851,0.087426,0.497173,'UP'
0.902925,'2',0.702128,0.087997,0.527075,'UP'
0.902925,'2',0.723404,0.087396,0.561589,'UP'
0.902925,'2',0.744681,0.088868,0.621244,'UP'
0.902925,'2',0.765957,0.113907,0.644749,'UP'
0.902925,'2',0.787234,0.111445,0.626897,'UP'
0.902925,'2',0.808511,0.098925,0.58911,'UP'
0.902925,'2',0.829787,0.080761,0.55177,'UP'
0.902925,'2',0.851064,0.07929,0.526034,'UP'
0.902925,'2',0.87234,0.057223,0.496132,'DOWN'
0.902925,'2',0.893617,0.043683,0.459238,'DOWN'
0.902925,'2',0.914894,0.041642,0.418328,'DOWN'
0.902925,'2',0.93617,0.059505,0.458494,'DOWN'
0.902925,'2',0.957447,0.047766,0.475156,'DOWN'
0.902925,'2',0.978723,0.090639,0.483785,'UP'
0.902925,'2',1,0.086165,0.477388,'UP'
0.902969,'3',0,0.087426,0.470098,'UP'
0.902969,'3',0.021277,0.086556,0.450461,'UP'
0.902969,'3',0.042553,0.087126,0.421154,'UP'
0.902969,'3',0.06383,0.077369,0.371616,'UP'
0.902969,'3',0.085106,0.0532,0.313746,'DOWN'
0.902969,'3',0.106383,0.055182,0.264951,'DOWN'
0.902969,'3',0.12766,0.051789,0.218239,'DOWN'
0.902969,'3',0.148936,0.046025,0.193246,'DOWN'
0.902969,'3',0.170213,0.045034,0.178072,'DOWN'
0.902969,'3',0.191489,0.045094,0.183576,'DOWN'
0.902969,'3',0.212766,0.046235,0.205594,'DOWN'
0.902969,'3',0.234043,0.044644,0.260339,'DOWN'
0.902969,'3',0.255319,0.058995,0.366706,'DOWN'
0.902969,'3',0.276596,0.070434,0.460875,'DOWN'
0.902969,'3',0.297872,0.047376,0.465784,'DOWN'
0.902969,'3',0.319149,0.088567,0.521868,'UP'
0.902969,'3',0.340426,0.089138,0.536299,'UP'
0.902969,'3',0.361702,0.090429,0.534365,'UP'
0.902969,'3',0.382979,0.090999,0.570366,'UP'
0.902969,'3',0.404255,0.097634,0.574978,'UP'
0.902969,'3',0.425532,0.103158,0.561589,'UP'
0.902969,'3',0.446809,0.098205,0.541654,'UP'
0.902969,'3',0.468085,0.103459,0.53258,'UP'
0.902969,'3',0.489362,0.103489,0.52886,'UP'
0.902969,'3',0.510638,0.104329,0.519637,'UP'
0.902969,'3',0.531915,0.10481,0.512348,'UP'
0.902969,'3',0.553191,0.10583,0.508628,'UP'
0.902969,'3',0.574468,0.115047,0.501041,'UP'
0.902969,'3',0.595745,0.128378,0.5,'UP'
0.902969,'3',0.617021,0.125255,0.488694,'UP'
0.902969,'3',0.638298,0.111355,0.47947,'UP'
0.902969,'3',0.659574,0.100907,0.487057,'UP'
0.902969,'3',0.680851,0.102228,0.494198,'UP'
0.902969,'3',0.702128,0.097964,0.515025,'UP'
0.902969,'3',0.723404,0.093431,0.538976,'UP'
0.902969,'3',0.744681,0.094302,0.604582,'UP'
0.902969,'3',0.765957,0.10478,0.654121,'UP'
0.902969,'3',0.787234,0.104389,0.663047,'UP'
0.902969,'3',0.808511,0.103519,0.632847,'UP'
0.902969,'3',0.829787,0.102228,0.607409,'UP'
0.902969,'3',0.851064,0.107782,0.583755,'UP'
0.902969,'3',0.87234,0.098775,0.559506,'UP'
0.902969,'3',0.893617,0.092921,0.522166,'UP'
0.902969,'3',0.914894,0.087336,0.473817,'UP'
0.902969,'3',0.93617,0.088447,0.504909,'UP'
0.902969,'3',0.957447,0.088147,0.509075,'UP'
0.902969,'3',0.978723,0.099706,0.510116,'UP'
0.902969,'3',1,0.096163,0.507736,'UP'
0.903013,'4',0,0.097454,0.494049,'UP'
0.903013,'4',0.021277,0.090189,0.476198,'UP'
0.903013,'4',0.042553,0.108593,0.453436,'UP'
0.903013,'4',0.06383,0.097424,0.399435,'UP'
0.903013,'4',0.085106,0.091419,0.347218,'UP'
0.903013,'4',0.106383,0.087336,0.294109,'DOWN'
0.903013,'4',0.12766,0.080521,0.244124,'DOWN'
0.903013,'4',0.148936,0.066771,0.212139,'DOWN'
0.903013,'4',0.170213,0.057614,0.200089,'DOWN'
0.903013,'4',0.191489,0.059025,0.203511,'DOWN'
0.903013,'4',0.212766,0.056953,0.227908,'DOWN'
0.903013,'4',0.234043,0.058394,0.279976,'DOWN'
0.903013,'4',0.255319,0.076468,0.386195,'DOWN'
0.903013,'4',0.276596,0.088868,0.49643,'DOWN'
0.903013,'4',0.297872,0.06533,0.496132,'DOWN'
0.903013,'4',0.319149,0.090549,0.553853,'DOWN'
0.903013,'4',0.340426,0.09187,0.568283,'DOWN'
0.903013,'4',0.361702,0.09187,0.561589,'DOWN'
0.903013,'4',0.382979,0.092981,0.593425,'DOWN'
0.903013,'4',0.404255,0.09229,0.596697,'DOWN'
0.903013,'4',0.425532,0.09154,0.575722,'DOWN'
0.903013,'4',0.446809,0.089618,0.548944,'DOWN'
0.903013,'4',0.468085,0.090189,0.531092,'DOWN'
0.903013,'4',0.489362,0.089288,0.519339,'DOWN'
0.903013,'4',0.510638,0.089288,0.510265,'DOWN'
0.903013,'4',0.531915,0.087456,0.493454,'DOWN'
0.903013,'4',0.553191,0.087997,0.48676,'DOWN'
0.903013,'4',0.574468,0.087426,0.479917,'DOWN'
0.903013,'4',0.595745,0.087426,0.475454,'DOWN'
0.903013,'4',0.617021,0.086616,0.468759,'DOWN'
0.903013,'4',0.638298,0.070193,0.456709,'DOWN'
0.903013,'4',0.659574,0.07929,0.459833,'DOWN'
0.903013,'4',0.680851,0.080791,0.469057,'DOWN'
0.903013,'4',0.702128,0.087426,0.486016,'DOWN'
0.903013,'4',0.723404,0.087426,0.503868,'DOWN'
0.903013,'4',0.744681,0.089138,0.56382,'UP'
0.903013,'4',0.765957,0.09163,0.639839,'UP'
0.903013,'4',0.787234,0.117089,0.654716,'UP'
0.903013,'4',0.808511,0.101597,0.62526,'UP'
0.903013,'4',0.829787,0.089138,0.594615,'UP'
0.903013,'4',0.851064,0.088567,0.57587,'UP'
0.903013,'4',0.87234,0.087366,0.553407,'UP'
0.903013,'4',0.893617,0.069593,0.521125,'DOWN'
0.903013,'4',0.914894,0.043413,0.475156,'DOWN'
0.903013,'4',0.93617,0.076258,0.521125,'DOWN'
0.903013,'4',0.957447,0.083644,0.521273,'DOWN'
0.903013,'4',0.978723,0.089678,0.529902,'UP'
0.903013,'4',1,0.088447,0.520827,'UP'
0.903057,'5',0,0.087877,0.508331,'UP'
0.903057,'5',0.021277,0.087426,0.492413,'UP'
0.903057,'5',0.042553,0.088087,0.460428,'UP'
0.903057,'5',0.06383,0.081242,0.409253,'DOWN'
0.903057,'5',0.085106,0.077969,0.363434,'DOWN'
0.903057,'5',0.106383,0.063378,0.313002,'DOWN'
0.903057,'5',0.12766,0.059805,0.263166,'DOWN'
0.903057,'5',0.148936,0.051939,0.2349,'DOWN'
0.903057,'5',0.170213,0.053471,0.212586,'DOWN'
0.903057,'5',0.191489,0.047676,0.214966,'DOWN'
0.903057,'5',0.212766,0.051069,0.24338,'DOWN'
0.903057,'5',0.234043,0.051489,0.300208,'DOWN'
0.903057,'5',0.255319,0.074336,0.400327,'DOWN'
0.903057,'5',0.276596,0.089438,0.509075,'UP'
0.903057,'5',0.297872,0.056533,0.506248,'DOWN'
0.903057,'5',0.319149,0.089138,0.563076,'UP'
0.903057,'5',0.340426,0.089138,0.568134,'UP'
0.903057,'5',0.361702,0.089138,0.55058,'UP'
0.903057,'5',0.382979,0.089138,0.578399,'UP'
0.903057,'5',0.404255,0.147142,0.584945,'UP'
0.903057,'5',0.425532,0.123814,0.561291,'UP'
0.903057,'5',0.446809,0.089708,0.534067,'UP'
0.903057,'5',0.468085,0.096794,0.515472,'UP'
0.903057,'5',0.489362,0.093071,0.503273,'UP'
0.903057,'5',0.510638,0.072385,0.491372,'DOWN'
0.903057,'5',0.531915,0.070944,0.480809,'DOWN'
0.903057,'5',0.553191,0.080311,0.474264,'DOWN'
0.903057,'5',0.574468,0.055212,0.462362,'DOWN'
0.903057,'5',0.595745,0.076348,0.457304,'DOWN'
0.903057,'5',0.617021,0.067401,0.452098,'DOWN'
0.903057,'5',0.638298,0.05227,0.443767,'DOWN'
0.903057,'5',0.659574,0.066981,0.450164,'DOWN'
0.903057,'5',0.680851,0.055452,0.451354,'DOWN'
0.903057,'5',0.702128,0.05212,0.461321,'DOWN'
0.903057,'5',0.723404,0.048847,0.475156,'DOWN'
0.903057,'5',0.744681,0.050769,0.528414,'DOWN'
0.903057,'5',0.765957,0.077099,0.582862,'DOWN'
0.903057,'5',0.787234,0.086015,0.608896,'UP'
0.903057,'5',0.808511,0.05215,0.582862,'DOWN'
0.903057,'5',0.829787,0.044944,0.553853,'DOWN'
0.903057,'5',0.851064,0.070494,0.533323,'DOWN'
0.903057,'5',0.87234,0.049327,0.518298,'DOWN'
0.903057,'5',0.893617,0.053651,0.491669,'DOWN'
0.903057,'5',0.914894,0.042632,0.451354,'DOWN'
0.903057,'5',0.93617,0.071634,0.498661,'DOWN'
0.903057,'5',0.957447,0.083073,0.505504,'UP'
0.903057,'5',0.978723,0.090339,0.511604,'UP'
0.903057,'5',1,0.088447,0.506397,'UP'
0.903102,'6',0,0.087426,0.490479,'UP'
0.903102,'6',0.021277,0.087426,0.470693,'UP'
0.903102,'6',0.042553,0.083854,0.443916,'UP'
0.903102,'6',0.06383,0.080972,0.393335,'UP'
0.903102,'6',0.085106,0.056353,0.335614,'DOWN'
0.903102,'6',0.106383,0.054882,0.285034,'DOWN'
0.903102,'6',0.12766,0.053621,0.23981,'DOWN'
0.903102,'6',0.148936,0.051819,0.215858,'DOWN'
0.903102,'6',0.170213,0.045004,0.198007,'DOWN'
0.903102,'6',0.191489,0.044854,0.201726,'DOWN'
0.903102,'6',0.212766,0.044344,0.22895,'DOWN'
0.903102,'6',0.234043,0.047136,0.2831,'DOWN'
0.903102,'6',0.255319,0.068302,0.381434,'DOWN'
0.903102,'6',0.276596,0.085595,0.484528,'UP'
0.903102,'6',0.297872,0.054551,0.473222,'DOWN'
0.903102,'6',0.319149,0.087126,0.533323,'UP'
0.903102,'6',0.340426,0.06545,0.53853,'DOWN'
0.903102,'6',0.361702,0.073226,0.530943,'UP'
0.903102,'6',0.382979,0.087126,0.55906,'UP'
0.903102,'6',0.404255,0.080491,0.561291,'UP'
0.903102,'6',0.425532,0.074667,0.547902,'UP'
0.903102,'6',0.446809,0.067641,0.529009,'DOWN'
0.903102,'6',0.468085,0.085175,0.52053,'UP'
0.903102,'6',0.489362,0.085175,0.512645,'UP'
0.903102,'6',0.510638,0.070584,0.498661,'UP'
0.903102,'6',0.531915,0.087727,0.490925,'UP'
0.903102,'6',0.553191,0.068842,0.486314,'UP'
0.903102,'6',0.574468,0.076258,0.478132,'UP'
0.903102,'6',0.595745,0.058995,0.475602,'DOWN'
0.903102,'6',0.617021,0.053501,0.460428,'DOWN'
0.903102,'6',0.638298,0.07956,0.453288,'UP'
0.903102,'6',0.659574,0.064459,0.4518,'DOWN'
0.903102,'6',0.680851,0.054161,0.459387,'DOWN'
0.903102,'6',0.702128,0.054341,0.457304,'DOWN'
0.903102,'6',0.723404,0.049868,0.46147,'DOWN'
0.903102,'6',0.744681,0.047586,0.494644,'DOWN'
0.903102,'6',0.765957,0.064789,0.537191,'DOWN'
0.903102,'6',0.787234,0.066561,0.541654,'DOWN'
0.903102,'6',0.808511,0.045665,0.50476,'DOWN'
0.903102,'6',0.829787,0.043233,0.474264,'DOWN'
0.903102,'6',0.851064,0.043803,0.450461,'DOWN'
0.903102,'6',0.87234,0.041972,0.431419,'DOWN'
0.903102,'6',0.893617,0.036928,0.40717,'DOWN'
0.903102,'6',0.914894,0.035517,0.373847,'DOWN'
0.903102,'6',0.93617,0.050468,0.421303,'DOWN'
0.903102,'6',0.957447,0.053621,0.450461,'DOWN'
0.903102,'6',0.978723,0.088657,0.460428,'UP'
0.903102,'6',1,0.087426,0.466379,'UP'
0.903146,'7',0,0.075838,0.440643,'UP'
0.903146,'7',0.021277,0.073015,0.434246,'UP'
0.903146,'7',0.042553,0.074787,0.397352,'UP'
0.903146,'7',0.06383,0.067581,0.34454,'UP'
0.903146,'7',0.085106,0.053531,0.284885,'DOWN'
0.903146,'7',0.106383,0.048727,0.236537,'DOWN'
0.903146,'7',0.12766,0.038099,0.186254,'DOWN'
0.903146,'7',0.148936,0.038429,0.155162,'DOWN'
0.903146,'7',0.170213,0.028942,0.134037,'DOWN'
0.903146,'7',0.191489,0.027831,0.123029,'DOWN'
0.903146,'7',0.212766,0.031854,0.133294,'DOWN'
0.903146,'7',0.234043,0.034286,0.144451,'DOWN'
0.903146,'7',0.255319,0.046986,0.181494,'DOWN'
0.903146,'7',0.276596,0.048577,0.23371,'DOWN'
0.903146,'7',0.297872,0.072655,0.277596,'UP'
0.903146,'7',0.319149,0.090699,0.343053,'UP'
0.903146,'7',0.340426,0.089138,0.402559,'UP'
0.903146,'7',0.361702,0.089138,0.432163,'UP'
0.903146,'7',0.382979,0.089288,0.453883,'UP'
0.903146,'7',0.404255,0.089138,0.471883,'UP'
0.903146,'7',0.425532,0.089138,0.449717,'UP'
0.903146,'7',0.446809,0.089138,0.432014,'UP'
0.903146,'7',0.468085,0.089138,0.418774,'UP'
0.903146,'7',0.489362,0.089288,0.405683,'UP'
0.903146,'7',0.510638,0.089438,0.390211,'UP'
0.903146,'7',0.531915,0.089138,0.378905,'UP'
0.903146,'7',0.553191,0.089138,0.362243,'UP'
0.903146,'7',0.574468,0.085595,0.341565,'UP'
0.903146,'7',0.595745,0.082263,0.336953,'UP'
0.903146,'7',0.617021,0.071064,0.326242,'UP'
0.903146,'7',0.638298,0.060076,0.320589,'DOWN'
0.903146,'7',0.659574,0.057073,0.316126,'DOWN'
0.903146,'7',0.680851,0.067882,0.310771,'UP'
0.903146,'7',0.702128,0.053921,0.314787,'DOWN'
0.903146,'7',0.723404,0.048667,0.317019,'DOWN'
0.903146,'7',0.744681,0.05296,0.374888,'DOWN'
0.903146,'7',0.765957,0.081302,0.441982,'UP'
0.903146,'7',0.787234,0.089138,0.453883,'UP'
0.903146,'7',0.808511,0.089288,0.420411,'UP'
0.903146,'7',0.829787,0.089138,0.384558,'UP'
0.903146,'7',0.851064,0.086706,0.360161,'UP'
0.903146,'7',0.87234,0.063348,0.337846,'DOWN'
0.903146,'7',0.893617,0.058785,0.322821,'DOWN'
0.903146,'7',0.914894,0.051909,0.301696,'DOWN'
0.903146,'7',0.93617,0.087006,0.332937,'UP'
0.903146,'7',0.957447,0.07902,0.343499,'UP'
0.903146,'7',0.978723,0.089828,0.353169,'UP'
0.903146,'7',1,0.089288,0.331151,'UP'
0.90319,'1',0,0.089138,0.307349,'UP'
0.90319,'1',0.021277,0.088807,0.272687,'UP'
0.90319,'1',0.042553,0.088958,0.242487,'UP'
0.90319,'1',0.06383,0.07905,0.20366,'UP'
0.90319,'1',0.085106,0.059055,0.166171,'DOWN'
0.90319,'1',0.106383,0.044284,0.13136,'DOWN'
0.90319,'1',0.12766,0.041161,0.105177,'DOWN'
0.90319,'1',0.148936,0.036838,0.082565,'DOWN'
0.90319,'1',0.170213,0.024709,0.071407,'DOWN'
0.90319,'1',0.191489,0.024439,0.073639,'DOWN'
0.90319,'1',0.212766,0.027921,0.083606,'DOWN'
0.90319,'1',0.234043,0.031164,0.095359,'DOWN'
0.90319,'1',0.255319,0.031314,0.116334,'DOWN'
0.90319,'1',0.276596,0.040291,0.14341,'DOWN'
0.90319,'1',0.297872,0.042302,0.172121,'DOWN'
0.90319,'1',0.319149,0.071815,0.220321,'UP'
0.90319,'1',0.340426,0.034016,0.273728,'DOWN'
0.90319,'1',0.361702,0.056533,0.322821,'DOWN'
0.90319,'1',0.382979,0.081722,0.368194,'UP'
0.90319,'1',0.404255,0.089138,0.390211,'UP'
0.90319,'1',0.425532,0.089138,0.39512,'UP'
0.90319,'1',0.446809,0.089138,0.382475,'UP'
0.90319,'1',0.468085,0.081512,0.367301,'UP'
0.90319,'1',0.489362,0.089138,0.359863,'UP'
0.90319,'1',0.510638,0.089138,0.359417,'UP'
0.90319,'1',0.531915,0.072235,0.349003,'UP'
0.90319,'1',0.553191,0.061487,0.323564,'DOWN'
0.90319,'1',0.574468,0.051849,0.304671,'DOWN'
0.90319,'1',0.595745,0.05314,0.297977,'DOWN'
0.90319,'1',0.617021,0.049388,0.289943,'DOWN'
0.90319,'1',0.638298,0.049478,0.295448,'DOWN'
0.90319,'1',0.659574,0.05323,0.307349,'DOWN'
0.90319,'1',0.680851,0.054461,0.317019,'DOWN'
0.90319,'1',0.702128,0.083674,0.332639,'UP'
0.90319,'1',0.723404,0.075748,0.353913,'UP'
0.90319,'1',0.744681,0.067581,0.409551,'UP'
0.90319,'1',0.765957,0.088027,0.459982,'UP'
0.90319,'1',0.787234,0.089138,0.47828,'UP'
0.90319,'1',0.808511,0.089138,0.463255,'UP'
0.90319,'1',0.829787,0.088207,0.44094,'UP'
0.90319,'1',0.851064,0.085085,0.415353,'UP'
0.90319,'1',0.87234,0.0783,0.397054,'UP'
0.90319,'1',0.893617,0.061907,0.365665,'DOWN'
0.90319,'1',0.914894,0.054822,0.336061,'DOWN'
0.90319,'1',0.93617,0.082803,0.350788,'UP'
0.90319,'1',0.957447,0.074306,0.348408,'UP'
0.90319,'1',0.978723,0.090309,0.350788,'UP'
0.90319,'1',1,0.063829,0.330408,'DOWN'
0.903234,'2',0,0.067882,0.318506,'UP'
0.903234,'2',0.021277,0.049748,0.285034,'DOWN'
0.903234,'2',0.042553,0.053771,0.251413,'DOWN'
0.903234,'2',0.06383,0.051219,0.218982,'DOWN'
0.903234,'2',0.085106,0.049448,0.184915,'DOWN'
0.903234,'2',0.106383,0.044013,0.157542,'DOWN'
0.903234,'2',0.12766,0.042302,0.136864,'DOWN'
0.903234,'2',0.148936,0.034316,0.12526,'DOWN'
0.903234,'2',0.170213,0.044013,0.115591,'DOWN'
0.903234,'2',0.191489,0.035757,0.129723,'DOWN'
0.903234,'2',0.212766,0.043173,0.168551,'DOWN'
0.903234,'2',0.234043,0.037559,0.214668,'DOWN'
0.903234,'2',0.255319,0.047586,0.310324,'DOWN'
0.903234,'2',0.276596,0.071995,0.409551,'UP'
0.903234,'2',0.297872,0.030323,0.413419,'DOWN'
0.903234,'2',0.319149,0.070283,0.478578,'UP'
0.903234,'2',0.340426,0.07836,0.504314,'UP'
0.903234,'2',0.361702,0.067221,0.504909,'UP'
0.903234,'2',0.382979,0.087667,0.551324,'UP'
0.903234,'2',0.404255,0.087426,0.56501,'UP'
0.903234,'2',0.425532,0.087426,0.548497,'UP'
0.903234,'2',0.446809,0.087426,0.531092,'UP'
0.903234,'2',0.468085,0.087426,0.521273,'UP'
0.903234,'2',0.489362,0.087426,0.51205,'UP'
0.903234,'2',0.510638,0.087426,0.505504,'UP'
0.903234,'2',0.531915,0.087426,0.497917,'UP'
0.903234,'2',0.553191,0.087426,0.493157,'UP'
0.903234,'2',0.574468,0.087426,0.475305,'UP'
0.903234,'2',0.595745,0.087426,0.484528,'UP'
0.903234,'2',0.617021,0.081722,0.480512,'UP'
0.903234,'2',0.638298,0.07905,0.481999,'UP'
0.903234,'2',0.659574,0.0786,0.488843,'UP'
0.903234,'2',0.680851,0.084844,0.502231,'UP'
0.903234,'2',0.702128,0.087426,0.52291,'UP'
0.903234,'2',0.723404,0.116489,0.550431,'UP'
0.903234,'2',0.744681,0.122613,0.595359,'UP'
0.903234,'2',0.765957,0.150084,0.621988,'UP'
0.903234,'2',0.787234,0.123394,0.606665,'UP'
0.903234,'2',0.808511,0.059715,0.560547,'DOWN'
0.903234,'2',0.829787,0.048517,0.525736,'DOWN'
0.903234,'2',0.851064,0.060736,0.50476,'DOWN'
0.903234,'2',0.87234,0.042482,0.477239,'DOWN'
0.903234,'2',0.893617,0.042332,0.443023,'DOWN'
0.903234,'2',0.914894,0.03939,0.403154,'DOWN'
0.903234,'2',0.93617,0.047496,0.439453,'DOWN'
0.903234,'2',0.957447,0.068332,0.463255,'DOWN'
0.903234,'2',0.978723,0.090519,0.472627,'UP'
0.903234,'2',1,0.088297,0.47114,'UP'
0.903279,'3',0,0.087396,0.461024,'UP'
0.903279,'3',0.021277,0.078059,0.441238,'UP'
0.903279,'3',0.042553,0.086196,0.41208,'UP'
0.903279,'3',0.06383,0.069233,0.354359,'DOWN'
0.903279,'3',0.085106,0.055902,0.300952,'DOWN'
0.903279,'3',0.106383,0.058334,0.249926,'DOWN'
0.903279,'3',0.12766,0.049448,0.199643,'DOWN'
0.903279,'3',0.148936,0.033596,0.178072,'DOWN'
0.903279,'3',0.170213,0.02573,0.164683,'DOWN'
0.903279,'3',0.191489,0.027321,0.163344,'DOWN'
0.903279,'3',0.212766,0.029753,0.195478,'DOWN'
0.903279,'3',0.234043,0.035997,0.241446,'DOWN'
0.903279,'3',0.255319,0.055482,0.336805,'DOWN'
0.903279,'3',0.276596,0.062357,0.428146,'DOWN'
0.903279,'3',0.297872,0.049748,0.426659,'DOWN'
0.903279,'3',0.319149,0.074577,0.481851,'UP'
0.903279,'3',0.340426,0.081542,0.499256,'UP'
0.903279,'3',0.361702,0.075027,0.503868,'UP'
0.903279,'3',0.382979,0.087667,0.549093,'UP'
0.903279,'3',0.404255,0.087426,0.559357,'UP'
0.903279,'3',0.425532,0.087426,0.546712,'UP'
0.903279,'3',0.446809,0.087426,0.537786,'UP'
0.903279,'3',0.468085,0.088057,0.529902,'UP'
0.903279,'3',0.489362,0.088117,0.523207,'UP'
0.903279,'3',0.510638,0.087426,0.522464,'UP'
0.903279,'3',0.531915,0.087426,0.51681,'UP'
0.903279,'3',0.553191,0.087426,0.513538,'UP'
0.903279,'3',0.574468,0.088717,0.511752,'UP'
0.903279,'3',0.595745,0.089618,0.509223,'UP'
0.903279,'3',0.617021,0.087426,0.495537,'UP'
0.903279,'3',0.638298,0.087426,0.491669,'UP'
0.903279,'3',0.659574,0.087426,0.495983,'UP'
0.903279,'3',0.680851,0.087306,0.494644,'UP'
0.903279,'3',0.702128,0.085535,0.502827,'UP'
0.903279,'3',0.723404,0.080972,0.50476,'UP'
0.903279,'3',0.744681,0.080911,0.548944,'UP'
0.903279,'3',0.765957,0.087426,0.58792,'UP'
0.903279,'3',0.787234,0.07893,0.581226,'UP'
0.903279,'3',0.808511,0.042512,0.540464,'DOWN'
0.903279,'3',0.829787,0.040381,0.500446,'DOWN'
0.903279,'3',0.851064,0.038459,0.478875,'DOWN'
0.903279,'3',0.87234,0.041582,0.460131,'DOWN'
0.903279,'3',0.893617,0.030383,0.41803,'DOWN'
0.903279,'3',0.914894,0.027081,0.38069,'DOWN'
0.903279,'3',0.93617,0.081932,0.429337,'UP'
0.903279,'3',0.957447,0.042752,0.444808,'DOWN'
0.903279,'3',0.978723,0.087997,0.459982,'UP'
0.903279,'3',1,0.047256,0.45909,'DOWN'
0.903323,'4',0,0.073286,0.447783,'UP'
0.903323,'4',0.021277,0.047646,0.431568,'DOWN'
0.903323,'4',0.042553,0.056023,0.40122,'DOWN'
0.903323,'4',0.06383,0.046655,0.35064,'DOWN'
0.903323,'4',0.085106,0.041161,0.293216,'DOWN'
0.903323,'4',0.106383,0.03933,0.239066,'DOWN'
0.903323,'4',0.12766,0.030533,0.200833,'DOWN'
0.903323,'4',0.148936,0.027231,0.173163,'DOWN'
0.903323,'4',0.170213,0.028972,0.164088,'DOWN'
0.903323,'4',0.191489,0.031734,0.162005,'DOWN'
0.903323,'4',0.212766,0.037769,0.191758,'DOWN'
0.903323,'4',0.234043,0.041401,0.231925,'DOWN'
0.903323,'4',0.255319,0.058454,0.325052,'DOWN'
0.903323,'4',0.276596,0.064009,0.412824,'DOWN'
0.903323,'4',0.297872,0.032545,0.401517,'DOWN'
0.903323,'4',0.319149,0.037318,0.455668,'DOWN'
0.903323,'4',0.340426,0.041341,0.474561,'DOWN'
0.903323,'4',0.361702,0.042212,0.481404,'DOWN'
0.903323,'4',0.382979,0.049658,0.511306,'DOWN'
0.903323,'4',0.404255,0.081482,0.546861,'UP'
0.903323,'4',0.425532,0.087096,0.53377,'UP'
0.903323,'4',0.446809,0.069923,0.518298,'UP'
0.903323,'4',0.468085,0.085205,0.51324,'UP'
0.903323,'4',0.489362,0.069713,0.509075,'UP'
0.903323,'4',0.510638,0.083013,0.507736,'UP'
0.903323,'4',0.531915,0.072415,0.506694,'UP'
0.903323,'4',0.553191,0.064489,0.508033,'UP'
0.903323,'4',0.574468,0.071154,0.499405,'UP'
0.903323,'4',0.595745,0.067281,0.495537,'UP'
0.903323,'4',0.617021,0.057013,0.487057,'DOWN'
0.903323,'4',0.638298,0.056263,0.48319,'DOWN'
0.903323,'4',0.659574,0.065029,0.484528,'UP'
0.903323,'4',0.680851,0.06536,0.493752,'UP'
